Date,Time,Open,High,Low,Close
3/15/2011,00:00,1.39507,1.40026,1.39043,1.39935
3/16/2011,00:00,1.39941,1.40123,1.38550,1.39714
3/17/2011,00:00,1.39710,1.40003,1.38665,1.39121
3/18/2011,00:00,1.39126,1.40518,1.38691,1.40152
3/21/2011,00:00,1.40156,1.41831,1.39801,1.41793
3/22/2011,00:00,1.41808,1.42395,1.41411,1.42138
3/23/2011,00:00,1.42140,1.42479,1.41788,1.41884
3/24/2011,00:00,1.41881,1.42140,1.40767,1.40988
3/25/2011,00:00,1.40991,1.42189,1.40534,1.41802
3/28/2011,00:00,1.41798,1.41930,1.40548,1.40868
3/29/2011,00:00,1.40463,1.41149,1.40204,1.40819
3/30/2011,00:00,1.40825,1.41484,1.40469,1.41084
3/31/2011,00:00,1.41082,1.41464,1.40516,1.41253
4/1/2011,00:00,1.41253,1.42319,1.41157,1.41736
4/4/2011,00:00,1.41733,1.42448,1.40614,1.42344
4/5/2011,00:00,1.42312,1.42677,1.41925,1.42177
4/6/2011,00:00,1.42177,1.42445,1.41511,1.42183
4/7/2011,00:00,1.42184,1.43483,1.42170,1.43299
4/8/2011,00:00,1.43298,1.43355,1.42424,1.43037
4/11/2011,00:00,1.43037,1.44869,1.42908,1.44823
4/12/2011,00:00,1.44530,1.44825,1.44205,1.44313
4/13/2011,00:00,1.44316,1.45183,1.43770,1.44774
4/14/2011,00:00,1.44782,1.45193,1.44130,1.44404
4/15/2011,00:00,1.44404,1.45141,1.43647,1.44860
4/18/2011,00:00,1.44858,1.45029,1.43905,1.44285
4/19/2011,00:00,1.44162,1.44199,1.41574,1.42273
4/20/2011,00:00,1.42273,1.43520,1.42051,1.43307
4/21/2011,00:00,1.43310,1.45437,1.43278,1.45211
4/22/2011,00:00,1.45213,1.46478,1.45050,1.45501
4/25/2011,00:00,1.45499,1.45873,1.45339,1.45597
4/26/2011,00:00,1.45604,1.46259,1.45251,1.45784
4/27/2011,00:00,1.45785,1.46559,1.44929,1.46467
4/28/2011,00:00,1.46468,1.47946,1.46321,1.47711
4/29/2011,00:00,1.47710,1.48809,1.47705,1.48232
5/2/2011,00:00,1.48231,1.48772,1.48034,1.48062
5/3/2011,00:00,1.48249,1.49012,1.47632,1.48218
5/4/2011,00:00,1.48225,1.48885,1.47542,1.48205
5/5/2011,00:00,1.48205,1.49385,1.47748,1.48285
5/6/2011,00:00,1.48280,1.48989,1.45096,1.45409
5/9/2011,00:00,1.45411,1.45873,1.43117,1.43149
5/10/2011,00:00,1.43656,1.44407,1.42548,1.43567
5/11/2011,00:00,1.43566,1.44118,1.42700,1.44101
5/12/2011,00:00,1.44102,1.44224,1.41720,1.41997
5/13/2011,00:00,1.41993,1.42760,1.41229,1.42402
5/16/2011,00:00,1.42405,1.43388,1.40672,1.41170
5/17/2011,00:00,1.40753,1.42437,1.40478,1.41604
5/18/2011,00:00,1.41605,1.42379,1.41202,1.42354
5/19/2011,00:00,1.42351,1.42862,1.41946,1.42504
5/20/2011,00:00,1.42499,1.43246,1.42058,1.43080
5/23/2011,00:00,1.43077,1.43451,1.41321,1.41573
5/24/2011,00:00,1.41318,1.41429,1.39692,1.40465
5/25/2011,00:00,1.40476,1.41327,1.40020,1.41022
5/26/2011,00:00,1.41023,1.41177,1.40130,1.40814
5/27/2011,00:00,1.40815,1.42062,1.40674,1.41347
5/30/2011,00:00,1.41346,1.43216,1.41242,1.43173
5/31/2011,00:00,1.43099,1.43099,1.42567,1.42857
6/1/2011,00:00,1.42854,1.44236,1.42844,1.43945
6/2/2011,00:00,1.43947,1.44579,1.43075,1.43294
6/3/2011,00:00,1.43291,1.45121,1.43239,1.44906
6/6/2011,00:00,1.44907,1.46420,1.44524,1.46327
6/7/2011,00:00,1.46269,1.46571,1.45570,1.45777
6/8/2011,00:00,1.45773,1.46955,1.45634,1.46871
6/9/2011,00:00,1.46872,1.46932,1.45640,1.45775
6/10/2011,00:00,1.45776,1.46455,1.44775,1.45118
6/13/2011,00:00,1.45127,1.45501,1.43223,1.43458
6/14/2011,00:00,1.43270,1.44295,1.43208,1.44157
6/15/2011,00:00,1.44160,1.44971,1.43785,1.44425
6/16/2011,00:00,1.44427,1.44506,1.41560,1.41622
6/17/2011,00:00,1.41628,1.42184,1.40731,1.42149
6/20/2011,00:00,1.42147,1.43382,1.41274,1.42858
6/21/2011,00:00,1.42747,1.43265,1.41910,1.43078
6/22/2011,00:00,1.43077,1.44315,1.43067,1.43977
6/23/2011,00:00,1.43978,1.44407,1.43320,1.43350
6/24/2011,00:00,1.43358,1.43372,1.41265,1.42634
6/27/2011,00:00,1.42637,1.43055,1.41416,1.41865
6/28/2011,00:00,1.41875,1.42924,1.41023,1.42872
6/29/2011,00:00,1.42870,1.43959,1.42366,1.43672
6/30/2011,00:00,1.43668,1.44466,1.43380,1.44342
7/1/2011,00:00,1.44342,1.45364,1.44268,1.44906
7/4/2011,00:00,1.44908,1.45501,1.44359,1.45246
7/5/2011,00:00,1.45366,1.45769,1.44953,1.45388
7/6/2011,00:00,1.45391,1.45530,1.44025,1.44231
7/7/2011,00:00,1.44230,1.44657,1.42858,1.43158
7/8/2011,00:00,1.43157,1.43733,1.42214,1.43577
7/11/2011,00:00,1.43578,1.43679,1.42059,1.42632
7/12/2011,00:00,1.42236,1.42266,1.39858,1.40469
7/13/2011,00:00,1.40465,1.40607,1.38371,1.39710
7/14/2011,00:00,1.39712,1.42380,1.39512,1.42380
7/15/2011,00:00,1.42382,1.42808,1.41156,1.41454
7/18/2011,00:00,1.41454,1.41979,1.40919,1.41566
7/19/2011,00:00,1.41208,1.41339,1.40138,1.41035
7/20/2011,00:00,1.41035,1.42160,1.40687,1.41537
7/21/2011,00:00,1.41533,1.42391,1.41331,1.42208
7/22/2011,00:00,1.42202,1.44375,1.41388,1.44193
7/25/2011,00:00,1.44193,1.44369,1.43241,1.43580
7/26/2011,00:00,1.43997,1.44060,1.43247,1.43772
7/27/2011,00:00,1.43768,1.45244,1.43571,1.45137
7/28/2011,00:00,1.45134,1.45350,1.43390,1.43674
7/29/2011,00:00,1.43674,1.43999,1.42544,1.43273
8/1/2011,00:00,1.43273,1.44128,1.42293,1.43945
8/2/2011,00:00,1.43607,1.44526,1.41843,1.42533
8/3/2011,00:00,1.42535,1.42822,1.41510,1.41919
8/4/2011,00:00,1.41903,1.43660,1.41425,1.43630
8/5/2011,00:00,1.43631,1.43671,1.40862,1.40920
8/8/2011,00:00,1.40921,1.42972,1.40553,1.42804
8/9/2011,00:00,1.43705,1.44006,1.41303,1.41628
8/10/2011,00:00,1.41630,1.43967,1.41521,1.43910
8/11/2011,00:00,1.43910,1.44006,1.41608,1.41615
8/12/2011,00:00,1.41614,1.42912,1.41039,1.42353
8/15/2011,00:00,1.42357,1.42899,1.41495,1.42479
8/16/2011,00:00,1.42639,1.44748,1.42635,1.44482
8/17/2011,00:00,1.44483,1.44709,1.43538,1.43988
8/18/2011,00:00,1.43990,1.45167,1.43250,1.44250
8/19/2011,00:00,1.44244,1.44508,1.42711,1.43223
8/22/2011,00:00,1.43221,1.44507,1.42585,1.43950
8/23/2011,00:00,1.43735,1.44339,1.43470,1.43571
8/24/2011,00:00,1.43570,1.44987,1.43527,1.44346
8/25/2011,00:00,1.44347,1.44806,1.43798,1.44081
8/26/2011,00:00,1.44080,1.44738,1.43283,1.43709
8/29/2011,00:00,1.43710,1.45008,1.43291,1.44984
8/30/2011,00:00,1.44916,1.45482,1.44657,1.45228
8/31/2011,00:00,1.45228,1.45328,1.43841,1.44308
9/1/2011,00:00,1.44308,1.44688,1.43584,1.43725
9/2/2011,00:00,1.43725,1.43767,1.42262,1.42615
9/5/2011,00:00,1.42614,1.42870,1.41839,1.42037
9/6/2011,00:00,1.41571,1.41726,1.40584,1.40636
9/7/2011,00:00,1.40637,1.42544,1.39733,1.40010
9/8/2011,00:00,1.40007,1.41476,1.40001,1.40838
9/9/2011,00:00,1.40839,1.40888,1.38720,1.39015
9/12/2011,00:00,1.39015,1.39360,1.36272,1.36532
9/13/2011,00:00,1.35783,1.36920,1.34989,1.36604
9/14/2011,00:00,1.36603,1.37385,1.35582,1.36782
9/15/2011,00:00,1.36782,1.37826,1.35909,1.37406
9/16/2011,00:00,1.37401,1.39359,1.37031,1.38810
9/19/2011,00:00,1.38809,1.38835,1.37536,1.37941
9/20/2011,00:00,1.36761,1.37196,1.35868,1.36742
9/21/2011,00:00,1.36745,1.37432,1.35927,1.37007
9/22/2011,00:00,1.37004,1.37953,1.35578,1.35871
9/23/2011,00:00,1.35865,1.36001,1.33856,1.34549
9/26/2011,00:00,1.34549,1.35663,1.34188,1.34974
9/27/2011,00:00,1.35078,1.35492,1.33624,1.35268
9/28/2011,00:00,1.35268,1.36668,1.34793,1.35849
9/29/2011,00:00,1.35849,1.36892,1.35228,1.35245
9/30/2011,00:00,1.35247,1.36774,1.35194,1.35824
10/3/2011,00:00,1.35831,1.36001,1.33837,1.33846
10/4/2011,00:00,1.33447,1.33808,1.31635,1.31899
10/5/2011,00:00,1.31901,1.33681,1.31458,1.33365
10/6/2011,00:00,1.33363,1.33826,1.32599,1.33472
10/7/2011,00:00,1.33466,1.34500,1.32417,1.34274
10/10/2011,00:00,1.34275,1.35241,1.33607,1.33755
10/11/2011,00:00,1.33863,1.36975,1.33774,1.36349
10/12/2011,00:00,1.36353,1.36828,1.35654,1.36489
10/13/2011,00:00,1.36493,1.38325,1.35824,1.37759
10/14/2011,00:00,1.37759,1.38251,1.36852,1.37716
10/17/2011,00:00,1.37716,1.38936,1.37231,1.38780
10/18/2011,00:00,1.38782,1.39137,1.37241,1.37346
10/19/2011,00:00,1.37349,1.38163,1.36526,1.37331
10/20/2011,00:00,1.37336,1.38681,1.37247,1.37579
10/21/2011,00:00,1.37578,1.38412,1.36565,1.37759
10/24/2011,00:00,1.37759,1.39004,1.37043,1.38917
10/25/2011,00:00,1.38686,1.39557,1.38222,1.39314
10/26/2011,00:00,1.39316,1.39588,1.38492,1.39079
10/27/2011,00:00,1.39081,1.39740,1.37997,1.38941
10/28/2011,00:00,1.38943,1.42460,1.38641,1.41844
10/31/2011,00:00,1.41843,1.42001,1.41331,1.41453
11/1/2011,00:00,1.41501,1.41695,1.38287,1.38594
11/2/2011,00:00,1.38592,1.38702,1.36085,1.36960
11/3/2011,00:00,1.36963,1.38265,1.36362,1.37473
11/4/2011,00:00,1.37473,1.38541,1.36563,1.38128
11/7/2011,00:00,1.38128,1.38655,1.37111,1.37898
11/8/2011,00:00,1.38160,1.38166,1.36814,1.37643
11/9/2011,00:00,1.37647,1.38464,1.37242,1.38287
11/10/2011,00:00,1.38283,1.38580,1.35218,1.35227
11/11/2011,00:00,1.35238,1.36518,1.34837,1.36082
11/14/2011,00:00,1.36086,1.37944,1.35778,1.37672
11/15/2011,00:00,1.37759,1.37919,1.35914,1.36210
11/16/2011,00:00,1.36210,1.36402,1.34961,1.35252
11/17/2011,00:00,1.35249,1.35560,1.34286,1.34547
11/18/2011,00:00,1.34552,1.35392,1.34213,1.34688
11/21/2011,00:00,1.34683,1.36136,1.34470,1.35222
11/22/2011,00:00,1.35214,1.35398,1.34300,1.34855
11/23/2011,00:00,1.34854,1.35678,1.34687,1.35157
11/24/2011,00:00,1.35160,1.35304,1.33201,1.33464
11/25/2011,00:00,1.33459,1.34109,1.33160,1.33400
11/28/2011,00:00,1.33401,1.33441,1.32119,1.32375
11/29/2011,00:00,1.33095,1.33981,1.32725,1.33121
11/30/2011,00:00,1.33121,1.34412,1.32850,1.33321
12/1/2011,00:00,1.33318,1.35302,1.32587,1.34392
12/2/2011,00:00,1.34392,1.35200,1.34177,1.34599
12/5/2011,00:00,1.34601,1.35449,1.33625,1.33898
12/6/2011,00:00,1.34094,1.34851,1.33748,1.33943
12/7/2011,00:00,1.33939,1.34271,1.33333,1.34021
12/8/2011,00:00,1.34018,1.34530,1.33508,1.34158
12/9/2011,00:00,1.34155,1.34569,1.32882,1.33433
12/12/2011,00:00,1.33430,1.34327,1.32810,1.33842
12/13/2011,00:00,1.33636,1.33759,1.31623,1.31665
12/14/2011,00:00,1.31665,1.32356,1.30086,1.30335
12/15/2011,00:00,1.30334,1.30635,1.29462,1.29829
12/16/2011,00:00,1.29829,1.30489,1.29566,1.30197
12/19/2011,00:00,1.30195,1.30834,1.29950,1.30419
12/20/2011,00:00,1.30328,1.30430,1.29828,1.29961
12/21/2011,00:00,1.29951,1.31314,1.29950,1.30805
12/22/2011,00:00,1.30811,1.31956,1.30254,1.30438
12/23/2011,00:00,1.30438,1.31183,1.30171,1.30507
12/26/2011,00:00,1.30503,1.30946,1.30259,1.30451
12/27/2011,00:00,1.30487,1.30813,1.30487,1.30540
12/28/2011,00:00,1.30537,1.30824,1.30422,1.30676
12/29/2011,00:00,1.30677,1.30791,1.29116,1.29362
12/30/2011,00:00,1.29362,1.29641,1.28577,1.29505
1/2/2012,00:00,1.29501,1.29981,1.29039,1.29460
1/3/2012,00:00,1.29443,1.29681,1.29168,1.29338
1/4/2012,00:00,1.29337,1.30762,1.29316,1.30509
1/5/2012,00:00,1.30509,1.30719,1.28974,1.29361
1/6/2012,00:00,1.29359,1.29434,1.27702,1.27904
1/9/2012,00:00,1.27907,1.28121,1.26972,1.27188
1/10/2012,00:00,1.26923,1.27848,1.26661,1.27686
1/11/2012,00:00,1.27682,1.28174,1.27424,1.27708
1/12/2012,00:00,1.27708,1.27893,1.26619,1.27075
1/13/2012,00:00,1.27080,1.28442,1.26994,1.28136
1/16/2012,00:00,1.28135,1.28778,1.26241,1.26754
1/17/2012,00:00,1.26383,1.26873,1.26254,1.26500
1/18/2012,00:00,1.26501,1.28080,1.26488,1.27401
1/19/2012,00:00,1.27402,1.28673,1.27337,1.28530
1/20/2012,00:00,1.28529,1.29713,1.28390,1.29666
1/23/2012,00:00,1.29664,1.29854,1.28873,1.29298
1/24/2012,00:00,1.28808,1.30521,1.28807,1.30130
1/25/2012,00:00,1.30131,1.30618,1.29534,1.30303
1/26/2012,00:00,1.30302,1.31199,1.29307,1.30987
1/27/2012,00:00,1.30990,1.31832,1.30896,1.31045
1/30/2012,00:00,1.31044,1.32330,1.30770,1.32189
1/31/2012,00:00,1.32148,1.32206,1.30767,1.31403
2/1/2012,00:00,1.31404,1.32126,1.30427,1.30879
2/2/2012,00:00,1.30881,1.32168,1.30257,1.31698
2/3/2012,00:00,1.31697,1.31959,1.30854,1.31446
2/6/2012,00:00,1.31445,1.31989,1.30657,1.31561
2/7/2012,00:00,1.31211,1.31409,1.30278,1.31230
2/8/2012,00:00,1.31229,1.32692,1.30891,1.32613
2/9/2012,00:00,1.32612,1.32878,1.32207,1.32508
2/10/2012,00:00,1.32507,1.33199,1.32148,1.32847
2/13/2012,00:00,1.32846,1.32901,1.31551,1.31957
2/14/2012,00:00,1.32380,1.32833,1.31685,1.31731
2/15/2012,00:00,1.31730,1.32154,1.30800,1.31278
2/16/2012,00:00,1.31277,1.31902,1.30442,1.30592
2/17/2012,00:00,1.30592,1.31572,1.29745,1.31303
2/20/2012,00:00,1.31303,1.31964,1.31148,1.31418
2/21/2012,00:00,1.32026,1.32762,1.31821,1.32332
2/22/2012,00:00,1.32330,1.32922,1.31865,1.32320
2/23/2012,00:00,1.32318,1.32652,1.32110,1.32476
2/24/2012,00:00,1.32476,1.33776,1.32309,1.33738
2/27/2012,00:00,1.33736,1.34856,1.33569,1.34478
2/28/2012,00:00,1.34595,1.34707,1.33662,1.33939
2/29/2012,00:00,1.33938,1.34703,1.33896,1.34583
3/1/2012,00:00,1.34584,1.34851,1.33145,1.33232
3/2/2012,00:00,1.33227,1.33559,1.32825,1.33161
3/5/2012,00:00,1.33160,1.33320,1.31876,1.31979
3/6/2012,00:00,1.31953,1.32394,1.31600,1.32158
3/7/2012,00:00,1.32157,1.32252,1.31030,1.31134
3/8/2012,00:00,1.31135,1.31636,1.30961,1.31503
3/9/2012,00:00,1.31503,1.32904,1.31349,1.32760
3/12/2012,00:00,1.32759,1.32766,1.30966,1.31221
3/13/2012,00:00,1.31160,1.31581,1.30786,1.31547
3/14/2012,00:00,1.31547,1.31905,1.30516,1.30816
3/15/2012,00:00,1.30816,1.30901,1.30106,1.30299
3/16/2012,00:00,1.30300,1.31184,1.30032,1.30715
3/19/2012,00:00,1.30715,1.31862,1.30484,1.31735
3/20/2012,00:00,1.31797,1.32642,1.31415,1.32345
3/21/2012,00:00,1.32345,1.32512,1.31720,1.32290
3/22/2012,00:00,1.32289,1.32840,1.31780,1.32121
3/23/2012,00:00,1.32120,1.32540,1.31343,1.31980
3/26/2012,00:00,1.31981,1.32916,1.31906,1.32690
3/27/2012,00:00,1.32680,1.33667,1.31919,1.33561
3/28/2012,00:00,1.33560,1.33848,1.33126,1.33181
3/29/2012,00:00,1.33180,1.33720,1.32770,1.33146
3/30/2012,00:00,1.33147,1.33449,1.32518,1.32987
4/2/2012,00:00,1.32988,1.33755,1.32975,1.33408
4/3/2012,00:00,1.33562,1.33801,1.32781,1.33167
4/4/2012,00:00,1.33166,1.33670,1.32128,1.32347
4/5/2012,00:00,1.32346,1.32372,1.31069,1.31393
4/6/2012,00:00,1.31396,1.31636,1.30346,1.30635
4/9/2012,00:00,1.30634,1.31115,1.30506,1.30911
4/10/2012,00:00,1.30961,1.31330,1.30330,1.31088
4/11/2012,00:00,1.31086,1.31436,1.30538,1.30815
4/12/2012,00:00,1.30815,1.31564,1.30659,1.31096
4/13/2012,00:00,1.31095,1.32122,1.31018,1.31864
4/16/2012,00:00,1.31863,1.32001,1.30691,1.30764
4/17/2012,00:00,1.30690,1.31466,1.29945,1.31313
4/18/2012,00:00,1.31314,1.31717,1.30899,1.31271
4/19/2012,00:00,1.31271,1.31402,1.30577,1.31181
4/20/2012,00:00,1.31182,1.31648,1.30697,1.31343
4/23/2012,00:00,1.31343,1.32262,1.31284,1.32170
4/24/2012,00:00,1.31920,1.32098,1.31042,1.31554
4/25/2012,00:00,1.31553,1.32174,1.31445,1.31944
4/26/2012,00:00,1.31945,1.32356,1.31730,1.32224
4/27/2012,00:00,1.32222,1.32623,1.31806,1.31919
4/30/2012,00:00,1.31918,1.32695,1.31572,1.32514
5/1/2012,00:00,1.32408,1.32660,1.32078,1.32417
5/2/2012,00:00,1.32416,1.32828,1.32039,1.32378
5/3/2012,00:00,1.32376,1.32408,1.31230,1.31538
5/4/2012,00:00,1.31539,1.31795,1.30963,1.31513
5/7/2012,00:00,1.31513,1.31775,1.30799,1.30832
5/8/2012,00:00,1.30245,1.30640,1.29546,1.30573
5/9/2012,00:00,1.30574,1.30645,1.29821,1.29985
5/10/2012,00:00,1.29987,1.30053,1.29110,1.29340
5/11/2012,00:00,1.29341,1.29783,1.29244,1.29314
5/14/2012,00:00,1.29313,1.29569,1.29044,1.29162
5/15/2012,00:00,1.28872,1.29038,1.28207,1.28256
5/16/2012,00:00,1.28257,1.28689,1.27215,1.27337
5/17/2012,00:00,1.27336,1.27579,1.26807,1.27158
5/18/2012,00:00,1.27161,1.27488,1.26649,1.26812
5/21/2012,00:00,1.26813,1.27933,1.26417,1.27783
5/22/2012,00:00,1.27767,1.28230,1.27248,1.28069
5/23/2012,00:00,1.28073,1.28168,1.26575,1.26798
5/24/2012,00:00,1.26799,1.26864,1.25449,1.25863
5/25/2012,00:00,1.25864,1.26188,1.25156,1.25360
5/28/2012,00:00,1.25359,1.26015,1.24964,1.25153
5/29/2012,00:00,1.25707,1.26235,1.25244,1.25394
5/30/2012,00:00,1.25393,1.25740,1.24609,1.24864
5/31/2012,00:00,1.24865,1.24932,1.23608,1.23675
6/1/2012,00:00,1.23676,1.24278,1.23362,1.23597
6/4/2012,00:00,1.23594,1.24537,1.22882,1.24325
6/5/2012,00:00,1.24371,1.25087,1.23854,1.24943
6/6/2012,00:00,1.24943,1.25411,1.24099,1.24507
6/7/2012,00:00,1.24507,1.25848,1.24404,1.25770
6/8/2012,00:00,1.25770,1.26243,1.25397,1.25631
6/11/2012,00:00,1.25630,1.25742,1.24352,1.25160
6/12/2012,00:00,1.26478,1.26677,1.24637,1.24653
6/13/2012,00:00,1.24652,1.25280,1.24423,1.25045
6/14/2012,00:00,1.25045,1.26094,1.24733,1.25659
6/15/2012,00:00,1.25657,1.26354,1.25419,1.26281
6/18/2012,00:00,1.26280,1.26643,1.25919,1.26361
6/19/2012,00:00,1.27371,1.27468,1.25569,1.25767
6/20/2012,00:00,1.25766,1.27297,1.25682,1.26877
6/21/2012,00:00,1.26878,1.27418,1.26381,1.26974
6/22/2012,00:00,1.26975,1.27009,1.25317,1.25474
6/25/2012,00:00,1.25475,1.25827,1.25191,1.25677
6/26/2012,00:00,1.25544,1.25575,1.24710,1.25008
6/27/2012,00:00,1.25003,1.25298,1.24419,1.24910
6/28/2012,00:00,1.24911,1.25074,1.24454,1.24686
6/29/2012,00:00,1.24686,1.25236,1.24071,1.24403
7/2/2012,00:00,1.24402,1.26918,1.24331,1.26655
7/3/2012,00:00,1.26696,1.26703,1.25680,1.25846
7/4/2012,00:00,1.25845,1.26257,1.25588,1.26058
7/5/2012,00:00,1.26057,1.26063,1.25080,1.25261
7/6/2012,00:00,1.25262,1.25375,1.23637,1.23901
7/9/2012,00:00,1.23899,1.24008,1.22598,1.22875
7/10/2012,00:00,1.22659,1.23230,1.22557,1.23135
7/11/2012,00:00,1.23135,1.23331,1.22351,1.22510
7/12/2012,00:00,1.22512,1.22957,1.22124,1.22422
7/13/2012,00:00,1.22422,1.22475,1.21670,1.21989
7/16/2012,00:00,1.21988,1.22554,1.21622,1.22485
7/17/2012,00:00,1.22498,1.22889,1.21753,1.22695
7/18/2012,00:00,1.22693,1.23156,1.21890,1.22887
7/19/2012,00:00,1.22890,1.23052,1.22166,1.22802
7/20/2012,00:00,1.22804,1.23214,1.22290,1.22742
7/23/2012,00:00,1.22741,1.22823,1.21440,1.21551
7/24/2012,00:00,1.21217,1.21438,1.20669,1.21153
7/25/2012,00:00,1.21152,1.21368,1.20418,1.20602
7/26/2012,00:00,1.20604,1.21681,1.20529,1.21479
7/27/2012,00:00,1.21480,1.23276,1.21172,1.22788
7/30/2012,00:00,1.22787,1.23889,1.22417,1.23211
7/31/2012,00:00,1.23012,1.23099,1.22251,1.22548
8/1/2012,00:00,1.22548,1.23289,1.22487,1.22989
8/2/2012,00:00,1.22989,1.23357,1.22175,1.22287
8/3/2012,00:00,1.22286,1.24011,1.21337,1.21822
8/6/2012,00:00,1.21820,1.23918,1.21662,1.23848
8/7/2012,00:00,1.23945,1.24422,1.23413,1.23980
8/8/2012,00:00,1.23978,1.24414,1.23756,1.23972
8/9/2012,00:00,1.23972,1.24016,1.23264,1.23645
8/10/2012,00:00,1.23646,1.23860,1.22667,1.23037
8/13/2012,00:00,1.23037,1.23156,1.22409,1.22884
8/14/2012,00:00,1.22864,1.23729,1.22604,1.23322
8/15/2012,00:00,1.23321,1.23849,1.23166,1.23183
8/16/2012,00:00,1.23184,1.23429,1.22636,1.22861
8/17/2012,00:00,1.22861,1.23718,1.22561,1.23558
8/20/2012,00:00,1.23558,1.23814,1.22886,1.23327
8/21/2012,00:00,1.23380,1.23683,1.22948,1.23459
8/22/2012,00:00,1.23459,1.24868,1.23457,1.24701
8/23/2012,00:00,1.24702,1.25367,1.24310,1.25297
8/24/2012,00:00,1.25298,1.25885,1.25232,1.25640
8/27/2012,00:00,1.25639,1.25675,1.24822,1.25109
8/28/2012,00:00,1.25118,1.25349,1.24894,1.24971
8/29/2012,00:00,1.24970,1.25753,1.24647,1.25635
8/30/2012,00:00,1.25633,1.25723,1.25184,1.25305
8/31/2012,00:00,1.25305,1.25632,1.24875,1.25056
9/3/2012,00:00,1.25057,1.26360,1.24929,1.25783
9/4/2012,00:00,1.25803,1.26098,1.25598,1.25870
9/5/2012,00:00,1.25872,1.26267,1.25550,1.25668
9/6/2012,00:00,1.25667,1.26234,1.25012,1.26021
9/7/2012,00:00,1.26020,1.26501,1.25619,1.26320
9/10/2012,00:00,1.26321,1.28165,1.26262,1.28154
9/11/2012,00:00,1.28064,1.28080,1.27543,1.27579
9/12/2012,00:00,1.27578,1.28705,1.27565,1.28507
9/13/2012,00:00,1.28506,1.29358,1.28148,1.28984
9/14/2012,00:00,1.28982,1.30008,1.28564,1.29862
9/17/2012,00:00,1.29862,1.31676,1.29795,1.31286
9/18/2012,00:00,1.31239,1.31706,1.30831,1.31134
9/19/2012,00:00,1.31133,1.31182,1.30288,1.30434
9/20/2012,00:00,1.30433,1.30844,1.29929,1.30455
9/21/2012,00:00,1.30453,1.30584,1.29201,1.29649
9/24/2012,00:00,1.29650,1.30471,1.29553,1.29788
9/25/2012,00:00,1.29789,1.29798,1.28905,1.29304
9/26/2012,00:00,1.29304,1.29700,1.28863,1.29036
9/27/2012,00:00,1.29034,1.29122,1.28349,1.28734
9/28/2012,00:00,1.28735,1.29272,1.28293,1.29139
10/1/2012,00:00,1.29139,1.29591,1.28382,1.28595
10/2/2012,00:00,1.28488,1.29382,1.28031,1.28860
10/3/2012,00:00,1.28859,1.29669,1.28797,1.29163
10/4/2012,00:00,1.29160,1.29362,1.28769,1.29085
10/5/2012,00:00,1.29084,1.30310,1.29075,1.30164
10/8/2012,00:00,1.30163,1.30708,1.29934,1.30391
10/9/2012,00:00,1.30231,1.30246,1.29373,1.29665
10/10/2012,00:00,1.29675,1.29902,1.28585,1.28837
10/11/2012,00:00,1.28835,1.29124,1.28352,1.28510
10/12/2012,00:00,1.28511,1.29504,1.28253,1.29298
10/15/2012,00:00,1.29297,1.29910,1.29219,1.29503
10/16/2012,00:00,1.29545,1.29784,1.28908,1.29456
10/17/2012,00:00,1.29459,1.30983,1.29424,1.30977
10/18/2012,00:00,1.30975,1.31384,1.30828,1.31149
10/19/2012,00:00,1.31149,1.31280,1.30553,1.30682
10/22/2012,00:00,1.30679,1.30764,1.30128,1.30230
10/23/2012,00:00,1.30231,1.30824,1.30154,1.30649
10/24/2012,00:00,1.30649,1.30748,1.29515,1.29838
10/25/2012,00:00,1.29840,1.29962,1.29201,1.29698
10/26/2012,00:00,1.29700,1.30224,1.29265,1.29416
10/29/2012,00:00,1.29415,1.29556,1.28819,1.29385
10/30/2012,00:00,1.29244,1.29356,1.28846,1.29032
10/31/2012,00:00,1.29031,1.29828,1.28853,1.29662
11/1/2012,00:00,1.29660,1.30199,1.29458,1.29582
11/2/2012,00:00,1.29581,1.29820,1.29243,1.29467
11/5/2012,00:00,1.29466,1.29476,1.28207,1.28333
11/6/2012,00:00,1.28198,1.28418,1.27669,1.27967
11/7/2012,00:00,1.27965,1.28260,1.27632,1.28090
11/8/2012,00:00,1.28091,1.28757,1.27358,1.27705
11/9/2012,00:00,1.27705,1.27754,1.27171,1.27435
11/12/2012,00:00,1.27438,1.27895,1.26895,1.27106
11/13/2012,00:00,1.27154,1.27385,1.26970,1.27069
11/14/2012,00:00,1.27069,1.27261,1.26612,1.27017
11/15/2012,00:00,1.27018,1.27758,1.27015,1.27324
11/16/2012,00:00,1.27326,1.28010,1.27169,1.27801
11/19/2012,00:00,1.27801,1.27837,1.26905,1.27418
11/20/2012,00:00,1.27411,1.28188,1.27396,1.27808
11/21/2012,00:00,1.27806,1.28276,1.27646,1.28134
11/22/2012,00:00,1.28134,1.28324,1.27359,1.28268
11/23/2012,00:00,1.28269,1.28983,1.28269,1.28800
11/26/2012,00:00,1.28799,1.29896,1.28677,1.29729
11/27/2012,00:00,1.29731,1.30053,1.29435,1.29934
11/28/2012,00:00,1.29931,1.30077,1.29150,1.29369
11/29/2012,00:00,1.29369,1.29606,1.28796,1.29496
11/30/2012,00:00,1.29499,1.30125,1.29385,1.29765
12/3/2012,00:00,1.29763,1.30267,1.29679,1.29848
12/4/2012,00:00,1.29934,1.30751,1.29882,1.30587
